product_id,product_name,current_price,price,percent_discount,rating,series,link,brand_id,genre_id
010281,Tai nghe Bluetooth True Wireless Samsung Galaxy Buds 2 Pro R510N,3390000.0,4990000.0,32,46,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-samsung-galaxy-buds2-pro-trang,0110,0104
010282,Tai nghe Có Dây Samsung IA500,300000.0,300000.0,0,111,,https://www.thegioididong.com/tai-nghe/nhet-tai-samsung-ia500-den,0110,0104
010283,Tai nghe Bluetooth Chụp Tai Sony WH-CH510,990000.0,1190000.0,16,52,,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-bluetooth-sony-wh-ch510-den,0120,0104
010284,Tai nghe Bluetooth True Wireless Sony WF-C700N,2490000.0,2490000.0,0,6,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-sony-wf-c700n,0120,0104
010285,Tai nghe Bluetooth True Wireless Sony WF-C500,1755000.0,2290000.0,23,29,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-sony-wf-c500-den,0120,0104
010286,Tai nghe Bluetooth Sony WI-1000XM2,5030000.0,6990000.0,28,4,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-bluetooth-sony-wi-1000xm2,0120,0104
010287,Tai nghe Bluetooth Sony WI-C200,710000.0,990000.0,28,104,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-sony-wi-c200-den,0120,0104
010288,Tai nghe Có Dây Sony MDR-EX15AP,200000.0,200000.0,0,115,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-sony-mdr-ex15aplize,0120,0104
010289,Tai nghe Bluetooth Sony WI-SP500,745000.0,1490000.0,50,17,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-sony-wi-sp500,0120,0104
010290,Tai nghe Có Dây Sony Extra Bass MDR-XB55AP,500000.0,790000.0,36,74,,https://www.thegioididong.com/tai-nghe/tai-nghe-nhet-tai-ep-sony-extra-bass-mdr-xb55ap,0120,0104
010291,Tai nghe Có Dây Sony MDR-EX155AP,310000.0,390000.0,20,25,,https://www.thegioididong.com/tai-nghe/tai-nghe-nhet-tai-ep-sony-mdr-ex155ap,0120,0104
010292,Tai nghe Có Dây Sony MDR-E9LP,130000.0,160000.0,18,127,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-sony-mdr-e9lp-bc-e,0120,0104
010293,Tai nghe Chụp Tai Sony MDR - ZX110AP,430000.0,540000.0,20,41,,https://www.thegioididong.com/tai-nghe/tai-nghe-sony-mdr-zx110ap,0120,0104
010294,Tai nghe Có Dây JBL C200 SIU,290000.0,290000.0,0,7,,https://www.thegioididong.com/tai-nghe/tai-nghe-co-day-jbl-c200-siu,0129,0104
010295,Tai nghe Có Dây Gaming JBL Quantum 50,530000.0,890000.0,40,62,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-gaming-jbl-quantum-50,0129,0104
010296,Tai nghe Bluetooth True Wireless JBL T115TWS,745000.0,1490000.0,50,109,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-jbl-t115tws,0129,0104
010297,Tai nghe Bluetooth True Wireless JBL LIVE 300,3990000.0,3990000.0,0,11,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-jbl-live-300,0129,0104
010298,Tai nghe Bluetooth True Wireless JBL Tune 120,995000.0,1990000.0,50,48,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-jbl-t120,0129,0104
010299,Tai nghe Bluetooth JBL T110BT,485000.0,890000.0,45,43,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-jbl-t110btblu-xanh-duong,0129,0104
010300,Tai nghe Bluetooth True Wireless OPPO ENCO Air 2 ETE11,900000.0,1290000.0,30,97,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-oppo-enco-air-2-ete11,0109,0104
010301,Tai nghe Bluetooth True Wireless OPPO ENCO Air 3 ETE31,1590000.0,1590000.0,0,38,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-oppo-enco-air-3-ete31,0109,0104
010302,Tai nghe Bluetooth True Wireless OPPO ENCO Buds 2 ETE41,890000.0,990000.0,10,141,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-oppo-enco-buds-2-ete41-trang,0109,0104
010303,Tai nghe Bluetooth True Wireless OPPO ENCO Air 2 Pro ETE21,1790000.0,1790000.0,0,86,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-oppo-enco-air-2-pro-ete21,0109,0104
010304,Tai nghe Bluetooth True Wireless OPPO ENCO Buds ETI81,590000.0,790000.0,25,251,,https://www.thegioididong.com/tai-nghe/bluetooth-tws-oppo-enco-buds-eti81,0109,0104
010305,Tai nghe Có Dây OPPO MH151,590000.0,590000.0,0,36,,https://www.thegioididong.com/tai-nghe/co-day-ep-oppo-mh151,0109,0104
010306,Tai nghe Có Dây OPPO MH320,180000.0,180000.0,0,308,,https://www.thegioididong.com/tai-nghe/co-day-ep-oppo-mh320,0109,0104
010307,Tai nghe Bluetooth TWS Xiaomi Redmi Buds 4 Lite,690000.0,790000.0,12,105,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-4-lite,0127,0104
010308,Tai nghe Bluetooth True Wireless Beats Powerbeats Pro,3590000.0,5990000.0,40,12,,https://www.thegioididong.com/tai-nghe/khong-day-powerbeats-pro,0124,0104
010309,Tai nghe Bluetooth Beats High-Performance,3190000.0,3990000.0,20,0,,https://www.thegioididong.com/tai-nghe/bluetooth-high-performance-beats-mwnv2-mwnw2-mwnx2,0124,0104
010310,Tai nghe Bluetooth True Wireless Beats Studio Buds,2390000.0,3990000.0,40,50,,https://www.thegioididong.com/tai-nghe/beats-studio-buds-mj4x3,0124,0104
010311,Tai nghe Bluetooth Chụp Tai Beats Solo3 Wireless,3290000.0,5490000.0,40,0,,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-beats-solo3-mx432-mv8t2-mx472,0124,0104
010312,Tai nghe Bluetooth True Wireless Mozard TS13,225000.0,450000.0,50,756,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-mozard-ts13,0130,0104
010313,Tai nghe Bluetooth True Wireless Mozard Air 3,445000.0,890000.0,50,196,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-mozard-air-3-den,0130,0104
010314,Tai nghe Bluetooth Chụp Tai Mozard K8,400000.0,500000.0,20,150,,https://www.thegioididong.com/tai-nghe/bluetooth-mozard-k8,0130,0104
010315,Tai nghe Có Dây Mozard DS510-WB,120000.0,150000.0,20,260,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-mozard-ds510-wb-xanh,0130,0104
010316,Tai nghe Bluetooth 1 Bên Mozard Q6C,90000.0,300000.0,70,84,,https://www.thegioididong.com/tai-nghe/bluetooth-mozard-q6c-xanh-navy,0130,0104
010317,Tai nghe Bluetooth True Wireless Mozard Q7,280000.0,350000.0,20,27,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-mozard-q7-hong,0130,0104
010318,Tai nghe Có Dây Mozard DS510-WB,120000.0,150000.0,20,54,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-mozard-ds510-wb-xanh-nanvy,0130,0104
010319,Tai nghe Bluetooth True Wireless Mozard Air 6,595000.0,950000.0,37,195,,https://www.thegioididong.com/tai-nghe/mozard-air-6,0130,0104
010320,Tai nghe Chụp Tai Mozard IP-360,95000.0,180000.0,45,135,,https://www.thegioididong.com/tai-nghe/chup-tai-mozard-ip-360,0130,0104
010321,Tai nghe Bluetooth 1 Bên Mozard LE003,240000.0,300000.0,20,83,,https://www.thegioididong.com/tai-nghe/bluetooth-mozard-le003-den,0130,0104
010322,Tai nghe Bluetooth True Wireless Mozard TS11 mini,315000.0,790000.0,60,91,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-mozard-ts11-mini,0130,0104
010323,Tai nghe Bluetooth True Wireless Mozard Q8,315000.0,790000.0,60,148,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-mozard-q8,0130,0104
010324,Tai nghe Chụp Tai Mozard IP-840,210000.0,350000.0,40,167,,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-mozard-ip-840,0130,0104
010325,Tai nghe Bluetooth True Wireless Mozard T302A,355000.0,890000.0,60,71,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-mozard-t302a-den,0130,0104
010326,Tai nghe Có Dây Mozard S80,75000.0,75000.0,0,57,,https://www.thegioididong.com/tai-nghe/tai-nghe-nhet-tai-ep-mozard-s80-den,0130,0104
010327,Tai nghe Bluetooth 1 Bên Mozard R558A,300000.0,300000.0,0,23,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-mozard-r558a-xam-den,0130,0104
010328,Tai nghe Bluetooth Mozard S205A,105000.0,350000.0,70,84,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-mozard-s205a-xanh,0130,0104
010329,Tai nghe Chụp Tai Mozard IP-878,125000.0,350000.0,64,173,,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-mozard-ip-878-den-reu,0130,0104
010330,Tai nghe Bluetooth True Wireless Mozard DS635-WB,350000.0,350000.0,0,176,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-mozard-ds635-wb-den,0130,0104
010331,Tai nghe Bluetooth Mozard Q6,175000.0,350000.0,50,145,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-mozard-q6-do,0130,0104
010332,Tai nghe Có Dây Mozard DS509-WB,150000.0,150000.0,0,75,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-mozard-ds509-wb-xam,0130,0104
010333,Tai nghe Bluetooth True Wireless Mozard AT5,890000.0,890000.0,0,59,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-mozard-at5-den,0130,0104
010334,Tai nghe Có Dây Awei Q60Hi,,,0,38,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q60hi-trang,0125,0104
010335,Tai nghe Có Dây Awei Q50Hi,120000.0,150000.0,20,114,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q50hi-bac,0125,0104
010336,Tai nghe Có Dây Awei Q29Hi,150000.0,150000.0,0,333,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q29hi-den-hong,0125,0104
010337,Tai nghe Có Dây Awei Q27Hi,120000.0,150000.0,20,199,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q27hi-den,0125,0104
010338,Tai nghe Có Dây Awei Q26Hi,75000.0,75000.0,0,67,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q26hi-den,0125,0104
010339,Tai nghe Bluetooth Awei G51BS,175000.0,350000.0,50,46,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-awei-g51bs-den,0125,0104
010340,Tai nghe Bluetooth Awei A920BS,175000.0,350000.0,50,88,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-awei-a920bs,0125,0104
010341,Tai nghe Bluetooth Awei A930BS,175000.0,350000.0,50,29,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-awei-a930bs,0125,0104
010342,Tai nghe Bluetooth Awei A840BL,175000.0,350000.0,50,134,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-nfc-awei-a840bl,0125,0104
010343,Tai nghe Có Dây Awei ES500Ni,150000.0,150000.0,0,133,,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-es500ni,0125,0104
010344,Tai nghe Bluetooth True Wireless AVA+ DS200A-WB,175000.0,350000.0,50,281,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-ava-ds200a-wb,0104,0104
010345,Tai nghe Bluetooth True Wireless AVA+ DS201A-WB,175000.0,350000.0,50,263,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-ava-ds201a-wb,0104,0104
010346,Tai nghe Bluetooth True Wireless AVA+ DS206,395000.0,790000.0,50,101,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-ava-ds206,0104,0104
010347,Tai nghe Có Dây Type C AVA+ DS815-WB,160000.0,200000.0,20,74,,https://www.thegioididong.com/tai-nghe/tai-nghe-co-day-type-c-ava-ds815-wb-trang,0104,0104
010348,Tai nghe Chụp Tai Trẻ em AVA+ KD-662,100000.0,250000.0,60,38,,https://www.thegioididong.com/tai-nghe/chup-tai-ava-kd-662,0104,0104
010349,Tai nghe Bluetooth True Wireless Rezo Air,690000.0,890000.0,22,116,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-rezo-air,0134,0104
010350,Tai nghe Bluetooth True Wireless Rezo HT03 ANC,760000.0,1390000.0,45,63,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-ht03,0134,0104
010351,Tai nghe Bluetooth True Wireless Rezo F15,790000.0,790000.0,0,246,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-f15,0134,0104
010352,Tai nghe Bluetooth True Wireless Rezo QT13,595000.0,950000.0,37,124,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-qt13,0134,0104
010353,Tai nghe Bluetooth True Wireless Rezo T206,675000.0,1250000.0,46,103,,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-t206-xam-den,0134,0104
010354,Tai nghe Bluetooth Chụp Tai Kanen K6,480000.0,600000.0,20,159,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-kanen-k6-xam-gold,0136,0104
