product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Cáp Type C 0.2m Xmobile TC200B,80000.0,100000.0,20,61,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-xmobile-tc200b,Cables,Xmobile
Cáp Lightning 0.2m Xmobile DR-L06,100000.0,100000.0,0,37,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-xmobile-dr-l06-den,Cables,Xmobile
Cáp Lightning 0.2m Xmobile LJET-L11,100000.0,100000.0,0,65,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-xmobile-ljet-l11,Cables,Xmobile
Cáp Micro USB 1m Xmobile LTM-02,100000.0,100000.0,0,293,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-xmobile-ltm-02-xanh-reu,Cables,Xmobile
Cáp 3 đầu Lightning Type C Micro 1m Xmobile DR002,220000.0,220000.0,0,87,,https://www.thegioididong.com/cap-dien-thoai/cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,Cables,Xmobile
Cáp Type C 2m Xmobile FD-L01,150000.0,190000.0,20,130,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-xmobile-fd-l01-den,Cables,Xmobile
Cáp Lightning 1m Xmobile AL31-1000,190000.0,190000.0,0,108,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-xmobile-al31-1000,Cables,Xmobile
Cáp Type C 1m Xmobile TC27-1000,190000.0,190000.0,0,98,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-xmobile-tc27-1000-trang,Cables,Xmobile
Cáp Lightning 1m Xmobile DR-L001X,190000.0,190000.0,0,120,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-xmobile-dr-l001x-do-den,Cables,Xmobile
Cáp Type C - Type C 0.2m Xmobile TCC04-200,80000.0,120000.0,30,85,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-20cm-xmobile-tcc04-200,Cables,Xmobile
Cáp chuyển đổi 2 cổng lightning - 3.5mm Âm Xmobile TS-E123,150000.0,300000.0,50,72,,https://www.thegioididong.com/cap-dien-thoai/cap-chuyen-doi-2-cong-lightning-sang-35mm-xmobile,Cables,Xmobile
Cáp Lightning 1m Xmobile LTL-01X,190000.0,190000.0,0,282,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-xmobile-ltl-01x-xanh-reu,Cables,Xmobile
