product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Xiaomi Redmi Watch 2 Lite 41.2mm dây TPU,1140000,1490000,23,191,Mi Watch,https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-2-lite,Smartwatch,Xiaomi
Xiaomi Mi Band 7 Pro dây TPU,1690000,1890000,10,87,Mi Band,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-7-pro,Smartwatch,Xiaomi
Xiaomi Mi Band 7 dây TPU,890000,1290000,31,134,Mi Band,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-7,Smartwatch,Xiaomi
Kidcare S88 43.4mm dây silicone,2420000,2690000,10,47,,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s88-den,Smartwatch,Kidcare
Kidcare S8 43.4mm dây silicone,2240000,2490000,10,78,,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s8-den,Smartwatch,Kidcare
Kidcare S6 41.5mm dây silicone,1740000,1990000,12,153,,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s6-xanh,Smartwatch,Kidcare
Amazfit GTS 4 42.7mm,4290000,4990000,14,34,GTS,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-gts-4-day-silicone,Smartwatch,Huami Amazfit
Amazfit GTS 4 mini 41.8mm dây silicone,2290000,2590000,11,127,GTS,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-gts-4-mini,Smartwatch,Huami Amazfit
Amazfit GTS 2 mini 40.5mm dây silicone,1490000,1990000,25,43,GTS,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-gts-2-mini-new,Smartwatch,Huami Amazfit
Amazfit T-Rex Ultra 47.3mm dây silicone,12490000,12490000,0,0,T-rex,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-t-rex-ultra,Smartwatch,Huami Amazfit
Amazfit T-Rex 2 47.1mm dây silicone,4490000,4990000,10,61,T-rex,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-t-rex-2,Smartwatch,Huami Amazfit
Amazfit GTR mini 42.8mm dây silicone,3490000,3490000,0,9,GTR,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-gtr-mini,Smartwatch,Huami Amazfit
Amazfit GTR 4 46mm,4290000,4990000,14,50,GTR,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-gtr-4-silicone,Smartwatch,Huami Amazfit
Amazfit Bip 3 Pro 44.12mm dây silicone,990000,1390000,28,42,Amazfit Bip,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-3-pro,Smartwatch,Huami Amazfit
Amazfit Bip 3 44.12mm dây silicone,890000,1190000,25,78,Amazfit Bip,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-3,Smartwatch,Huami Amazfit
Garmin Forerunner 965 47.2mm dây silicone,16490000,16490000,0,6,Forerunner,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-965-day-silicone,Smartwatch,Garmin
Garmin Forerunner 265 Music 46.1mm dây silicone,11690000,11690000,0,10,Forerunner,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-265-music-day-silicone,Smartwatch,Garmin
Garmin Forerunner 55 42mm dây silicone,5290000,5290000,0,25,Forerunner,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-55-day-silicone-den,Smartwatch,Garmin
Garmin Forerunner 255 45.6mm dây silicone,8990000,8990000,0,18,Forerunner,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-255-day-silicone,Smartwatch,Garmin
Garmin Forerunner 955 46.5mm dây silicone,12690000,12690000,0,9,Forerunner,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-955-day-silicone,Smartwatch,Garmin
Garmin Forerunner 955 Solar 46.5mm dây silicone,15290000,15290000,0,5,Forerunner,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-955-solar-day-silicone,Smartwatch,Garmin
Garmin Forerunner 255 Music 45.6mm dây silicone,10290000,10290000,0,4,Forerunner,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-255-music-day-silicone,Smartwatch,Garmin
Garmin Venu SQ 2 Music 40.6mm dây silicone,7690000,7690000,0,8,Venu,https://www.thegioididong.com/dong-ho-thong-minh/garmin-venu-sq-2-music,Smartwatch,Garmin
Garmin Venu SQ 2 40.6mm dây silicone,6490000,6490000,0,10,Venu,https://www.thegioididong.com/dong-ho-thong-minh/garmin-venu-sq-2-day-silicone,Smartwatch,Garmin
Garmin Fenix 7 Sapphire 47mm dây silicone,19110000,22490000,15,3,Fenix,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-7-sapphire-47mm-den,Smartwatch,Garmin
Garmin Fenix 7X Solar Titanium 51mm dây silicone,20390000,23990000,15,3,Fenix,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-thong-minh-garmin-fenix-7x-solar-titanium,Smartwatch,Garmin
Garmin Fenix 7 47mm dây silicone,14860000,17490000,15,0,Fenix,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-7,Smartwatch,Garmin
Garmin Vivosmart 5 dây silicone,3690000,3690000,0,8,Vivosmart,https://www.thegioididong.com/dong-ho-thong-minh/vong-deo-tay-thong-minh-garmin-vivosmart-5,Smartwatch,Garmin
Garmin Epix Gen 2 Titanium 47mm dây silicone,21240000,24990000,15,3,Epix,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-thong-minh-garmin-epix-gen-2-titanium,Smartwatch,Garmin
Garmin Lily 34.5mm dây silicone,4990000,4990000,0,6,Lily,https://www.thegioididong.com/dong-ho-thong-minh/garmin-lily-day-silicone-vang,Smartwatch,Garmin
Garmin Instinct 2 45mm dây silicone,9990000,9990000,0,3,Instinct,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-thong-minh-garmin-instinct-2,Smartwatch,Garmin
Garmin Approach S62 47mm dây silicone,12990000,12990000,0,3,Approach,https://www.thegioididong.com/dong-ho-thong-minh/garmin-approach-s62-day-silicon,Smartwatch,Garmin
Oppo Band 2 dây silicone,1790000,1990000,10,40,,https://www.thegioididong.com/dong-ho-thong-minh/oppo-band-2,Smartwatch,Oppo
realme Band 2 dây TPU,590000,990000,40,89,,https://www.thegioididong.com/dong-ho-thong-minh/realme-band-2,Smartwatch,Realme
realme Watch 3 45mm dây silicone,1490000,1990000,25,97,,https://www.thegioididong.com/dong-ho-thong-minh/realme-watch-3-day-silicone,Smartwatch,Realme
Honor Watch GS3 45.9mm dây da,2790000,5990000,53,36,,https://www.thegioididong.com/dong-ho-thong-minh/honor-watch-gs-3-day-da-bac,Smartwatch,Honor
Honor Watch GS3 45.9mm dây da,2790000,5990000,53,27,,https://www.thegioididong.com/dong-ho-thong-minh/honor-watch-gs-3-day-da-vang,Smartwatch,Honor
Honor Watch GS3 45.9mm dây cao su,2590000,5490000,52,54,,https://www.thegioididong.com/dong-ho-thong-minh/honor-watch-gs-3-day-cao-su,Smartwatch,Honor
HAYLOU RT2 45.7mm dây silicone,790000,1790000,55,98,,https://www.thegioididong.com/dong-ho-thong-minh/haylou-rt-2-den,Smartwatch,Haylou
HAYLOU GS 44.4mm dây silicone,590000,1390000,57,73,,https://www.thegioididong.com/dong-ho-thong-minh/haylou-gs-den,Smartwatch,Haylou
HAYLOU GST 45.1mm dây silicone,590000,1390000,57,78,,https://www.thegioididong.com/dong-ho-thong-minh/haylou-gst-den,Smartwatch,Haylou
Masstel Smart Hero 20 58.2 mm dây silicone,1790000,1990000,10,19,Smart Hero,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-20,Smartwatch,Masstel
Masstel Smart Hero 10 dây silicone,1520000,1690000,10,70,Smart Hero,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-10,Smartwatch,Masstel
Suunto 7 50mm dây silicone,5800000,14500000,60,3,,https://www.thegioididong.com/dong-ho-thong-minh/suunto-7-day-silicon-den,Smartwatch,Suunto
