product_id,product_name,current_price,price,percent_discount,rating,series,link,brand_id,genre_id
030054,LG Inverter 2 HP V18API1,16690000.0,17490000.0,0,29,,https://www.dienmayxanh.com/may-lanh/lg-v18api1,0306,0301
030055,LG Inverter 1.5 HP V13APFP Mới 2023,15690000.0,16190000.0,0,10,,https://www.dienmayxanh.com/may-lanh/lg-inverter-15-hp-v13apfp,0306,0301
030056,LG Inverter 1 HP B10END1,13090000.0,13290000.0,0,6,,https://www.dienmayxanh.com/may-lanh/2-chieu-lg-inverter-1-hp-b10end1,0306,0301
030057,LG Inverter 1.5 HP B13END1,14990000.0,15190000.0,0,3,,https://www.dienmayxanh.com/may-lanh/2-chieu-lg-inverter-15-hp-b13end1,0306,0301
030058,LG Inverter 3 HP ZTNQ30GNLE0 Mới 2023,29890000.0,29890000.0,0,0,,https://www.dienmayxanh.com/may-lanh/am-tran-lg-ztnq30gnle0,0306,0301
030059,LG Inverter 2 HP ZTNQ18GPLA0 Mới 2023,23990000.0,23990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/am-tran-lg-ztnq18gpla0,0306,0301
030060,LG Inverter 2.5 HP ZTNQ24GPLA0 Mới 2023,26890000.0,26890000.0,0,0,,https://www.dienmayxanh.com/may-lanh/am-tran-lg-ztnq24gpla0,0306,0301
030061,LG Inverter 1.5 HP V13APFUV,17690000.0,18490000.0,0,121,,https://www.dienmayxanh.com/may-lanh/lg-v13apfuv,0306,0301
030062,LG Inverter 1.5 HP V13APIG,17290000.0,18290000.0,5,4,,https://www.dienmayxanh.com/may-lanh/lg-inverter-15-hp-v13apig,0306,0301
030063,LG Inverter 3 HP ZPNQ30GR5E0 Mới 2023,31890000.0,31890000.0,0,0,,https://www.dienmayxanh.com/may-lanh/tu-dung-lg-zpnq30gr5e0,0306,0301
030064,LG Inverter 5 HP ZPNQ48GT3A0 Mới 2023,42990000.0,42990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/tu-dung-lg-inverter-5-hp-zpnq48gt3a0,0306,0301
030065,LG Inverter 4 HP ZTNQ36GNLA0 Mới 2023,35990000.0,35990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/am-tran-lg-ztnq36gnla0,0306,0301
030066,LG Inverter 5 HP ZPNQ48LT3A0 (3 Pha),42990000.0,42990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/tu-dung-lg-inverter-5-hp-zpnq48lt3a0-3-pha,0306,0301
030067,LG Inverter 5 HP ZTNQ48LMLA0 (3 Pha),40990000.0,40990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/am-tran-lg-inverter-5-hp-ztnq48lmla0-3-pha,0306,0301
030068,LG Inverter 1 HP B10END,11790000.0,12790000.0,7,12,,https://www.dienmayxanh.com/may-lanh/lg-b10end,0306,0301
030069,LG Inverter 5 HP ZTNQ48GMLA0 Mới 2023,40990000.0,40990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/am-tran-lg-ztnq48gmla0,0306,0301
030070,LG Inverter 1.5 HP B13API,16790000.0,16990000.0,0,6,,https://www.dienmayxanh.com/may-lanh/2-chieu-lg-inverter-15-hp-b13api,0306,0301
030071,LG Inverter 4 HP ZPNQ36GR5A0 Mới 2023,39990000.0,39990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/tu-dung-lg-zpnq36gr5a0,0306,0301
030072,LG Inverter 4 HP ZPNQ36LR5A0 (3 Pha),39990000.0,39990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/tu-dung-lg-zpnq36lr5a0-3-pha,0306,0301
030073,LG Inverter 1 HP V10APH2,11690000.0,11890000.0,0,0,,https://www.dienmayxanh.com/may-lanh/lg-inverter-1-hp-v10aph2,0306,0301
030074,LG Inverter 1.5 HP V13APH2,12990000.0,13190000.0,0,0,,https://www.dienmayxanh.com/may-lanh/lg-inverter-15-hp-v13aph2,0306,0301
030075,LG Inverter 5 HP ATNQ48GMLE7 (3 pha),42390000.0,42390000.0,0,0,,https://www.dienmayxanh.com/may-lanh/am-tran-lg-5-hp-atnq48gmle7-3-pha,0306,0301
030076,Samsung Inverter 1 HP AR10CYHAAWKNSV Mới 2023,8990000.0,10090000.0,10,103,,https://www.dienmayxanh.com/may-lanh/samsung-inverter-1-hp-ar10cyhaawknsv,0307,0301
030077,Samsung Inverter 1.5 HP AR13CYHAAWKNSV Mới 2023,11390000.0,11890000.0,0,46,,https://www.dienmayxanh.com/may-lanh/samsung-inverter-15-hp-ar13cyhaawknsv,0307,0301
030078,Samsung Inverter 1 HP AR10CYFAAWKNSV Mới 2023,10890000.0,11690000.0,6,79,,https://www.dienmayxanh.com/may-lanh/samsung-inverter-1-hp-ar10cyfaawknsv,0307,0301
030079,Samsung Inverter 1.5 HP AR13CYFAAWKNSV Mới 2023,12690000.0,12990000.0,0,7,,https://www.dienmayxanh.com/may-lanh/samsung-inverter-15-hp-ar13cyfaawknsv,0307,0301
030080,Samsung Inverter 1.5 HP AR13TYHYCWKNSV,10190000.0,11790000.0,13,378,,https://www.dienmayxanh.com/may-lanh/samsung-ar13tyhycwknsv,0307,0301
030081,Samsung Inverter 2 HP AR18TYHYCWKNSV,14990000.0,15590000.0,0,127,,https://www.dienmayxanh.com/may-lanh/samsung-ar18tyhycwknsv,0307,0301
030082,Samsung Inverter 1 HP AR10TYHYCWKNSV,9190000.0,10190000.0,9,411,,https://www.dienmayxanh.com/may-lanh/samsung-ar10tyhycwknsv,0307,0301
030083,Samsung Inverter 1 HP AR10CYECAWKNSV Mới 2023,11890000.0,12490000.0,0,3,,https://www.dienmayxanh.com/may-lanh/samsung-inverter-1-hp-ar10cyecawknsv,0307,0301
030084,Samsung Inverter 1 HP AR10TYGCDWKNSV,11390000.0,12390000.0,8,167,,https://www.dienmayxanh.com/may-lanh/samsung-ar10tygcdwknsv,0307,0301
030085,Samsung Inverter 1.5 HP AR13TYGCDWKNSV,13390000.0,14390000.0,6,113,,https://www.dienmayxanh.com/may-lanh/samsung-ar13tygcdwknsv,0307,0301
030086,Samsung Inverter 2 HP AR18CYFAAWKNSV Mới 2023,20990000.0,20990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/samsung-inverter-2-hp-ar18cyfaawknsv,0307,0301
030087,Samsung Inverter 1.5 HP AR13CYECAWKNSV Mới 2023,13890000.0,14490000.0,0,0,,https://www.dienmayxanh.com/may-lanh/samsung-inverter-15-hp-ar13cyecawknsv,0307,0301
030088,Midea Inverter 1 HP MSAGA-10CRDN8 Mới 2023,7290000.0,8990000.0,18,35,,https://www.dienmayxanh.com/may-lanh/may-lanh-midea-msaga-10crdn8,0301,0301
030089,Midea Inverter 1 HP MSAG-10CRDN8,6690000.0,9490000.0,29,79,,https://www.dienmayxanh.com/may-lanh/midea-msag-10crdn8,0301,0301
030090,Midea Inverter 1.5 HP MSAGA-13CRDN8 Mới 2023,8290000.0,10290000.0,19,9,,https://www.dienmayxanh.com/may-lanh/may-lanh-midea-inverter-15-hp-msaga-13crdn8,0301,0301
030091,Midea 1 HP MSAFA-10CRN8,6590000.0,6890000.0,0,19,,https://www.dienmayxanh.com/may-lanh/midea-msafa-10crn8,0301,0301
030092,Midea Inverter 2 HP MSAGA-18CRDN8 Mới 2023,13390000.0,13390000.0,0,0,,https://www.dienmayxanh.com/may-lanh/may-lanh-midea-inverter-2-hp-msaga-18crdn8,0301,0301
030093,Midea Inverter 2 HP MSAFA-18CRDN8,14190000.0,14190000.0,0,6,,https://www.dienmayxanh.com/may-lanh/midea-msafa-18crdn8,0301,0301
030094,Midea Inverter 1 HP MSMTII-10HRFN8,13990000.0,13990000.0,0,5,,https://www.dienmayxanh.com/may-lanh/midea-msmtii-10hrfn8,0301,0301
030095,Máy lạnh Comfee Inverter 1 HP CFS-10VDGF-V,7990000.0,7990000.0,0,93,,https://www.dienmayxanh.com/may-lanh/comfee-cfs-10vdgf-v,0311,0301
030096,Comfee Inverter 1.5 HP CFS-13VDGF-V Mới 2023,8990000.0,8990000.0,0,71,,https://www.dienmayxanh.com/may-lanh/comfee-inverter-15-hp-cfs-13vdgf-v,0311,0301
030097,Comfee Inverter 2 HP CFS-18VDGF-V Mới 2023,11490000.0,11490000.0,0,75,,https://www.dienmayxanh.com/may-lanh/comfee-inverter-2-hp-cfs-18vdgf-v,0311,0301
030098,Comfee 1 HP SIRIUSB-9E,6190000.0,6190000.0,0,65,,https://www.dienmayxanh.com/may-lanh/comfee-siriusb-9e,0311,0301
030099,Comfee Inverter 1.5 HP SIRIUS-12ED,8290000.0,8290000.0,0,18,,https://www.dienmayxanh.com/may-lanh/comfee-sirius-12ed,0311,0301
030100,Aqua Inverter 1 HP AQA-RV9QA Mới 2023,8390000.0,9390000.0,10,115,,https://www.dienmayxanh.com/may-lanh/aqua-inverter-1-hp-aqa-rv9qa,0302,0301
030101,Aqua Inverter 1.5 HP AQA-RV13QA Mới 2023,9990000.0,10990000.0,9,90,,https://www.dienmayxanh.com/may-lanh/aqua-inverter-15-hp-aqa-rv13qa,0302,0301
030102,Aqua Inverter 1 HP AQA-RUV10RB Mới 2023,10490000.0,10990000.0,0,21,,https://www.dienmayxanh.com/may-lanh/may-lanh-aqua-inverter-1-hp-aqa-ruv10rb,0302,0301
030103,Aqua Inverter 2 HP AQA-RV18QA Mới 2023,13790000.0,15590000.0,11,23,,https://www.dienmayxanh.com/may-lanh/aqua-inverter-2-hp-aqa-rv18qa,0302,0301
030104,Aqua Inverter 1 HP AQA-RV9QC Mới 2023,7990000.0,7990000.0,0,102,,https://www.dienmayxanh.com/may-lanh/may-lanh-aqua-inverter-1-hp-aqa-rv9qc,0302,0301
030105,Aqua 1 HP AQA-KCR9NQ-S,6790000.0,7240000.0,6,12,,https://www.dienmayxanh.com/may-lanh/aqua-1-hp-aqa-kcr09nq-s,0302,0301
030106,Aqua Inverter 1.5 HP AQA-RV13QC Mới 2023,9990000.0,9990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/aqua-inverter-15-hp-aqa-rv13qc,0302,0301
030107,Aqua Inverter 1 HP AQA-KCRV10TK,8190000.0,9690000.0,15,94,,https://www.dienmayxanh.com/may-lanh/aqua-aqa-kcrv10tk,0302,0301
030108,Aqua Inverter 1 HP AQA-RUV10XAW Mới 2023,11990000.0,12990000.0,7,5,,https://www.dienmayxanh.com/may-lanh/may-lanh-aqua-inverter-1-hp-aqa-ruv10xaw,0302,0301
030109,Aqua Inverter 1.5 HP AQA-KCRV13TK,9790000.0,11190000.0,12,49,,https://www.dienmayxanh.com/may-lanh/aqua-aqa-kcrv13tk,0302,0301
030110,Aqua Inverter 1.5 HP AQA-KCRV13TR,9740000.0,10690000.0,8,20,,https://www.dienmayxanh.com/may-lanh/aqua-inverter-15-hp-aqa-kcrv13tr,0302,0301
030111,Aqua Inverter 1 HP AQA-KCRV10TR,7940000.0,9190000.0,13,65,,https://www.dienmayxanh.com/may-lanh/aqua-inverter-1-hp-aqa-kcrv10tr,0302,0301
030112,Aqua Inverter 1 HP AQA-KCRV10NB,9990000.0,9990000.0,0,34,,https://www.dienmayxanh.com/may-lanh/aqua-aqa-kcrv10nb,0302,0301
030113,Aqua Inverter 1 HP AQA-KCRV10WNZA,8890000.0,8890000.0,0,34,,https://www.dienmayxanh.com/may-lanh/aqua-aqa-kcrv10wnza,0302,0301
030114,Aqua Inverter 1.5 HP AQA-KCRV13WNZA,10490000.0,10490000.0,0,20,,https://www.dienmayxanh.com/may-lanh/aqua-aqa-kcrv13wnza,0302,0301
030115,Aqua Inverter 1 HP AQA-KCRV10XAW,11690000.0,11690000.0,0,0,,https://www.dienmayxanh.com/may-lanh/aqua-inverter-1-hp-aqa-kcrv10xaw,0302,0301
030116,Gree Inverter 1 HP GWC09PB-K3D0P4,7890000.0,9790000.0,19,207,,https://www.dienmayxanh.com/may-lanh/gree-gwc09pb-k3d0p4,0308,0301
030117,Gree Inverter 1.5 HP GWC12PB-K3D0P4,9890000.0,11690000.0,15,68,,https://www.dienmayxanh.com/may-lanh/gree-gwc12pb-k3d0p4,0308,0301
030118,Gree Inverter 1 HP CHARM9CI Mới 2023,8590000.0,9890000.0,13,8,,https://www.dienmayxanh.com/may-lanh/may-lanh-gree-inverter-1-hp-charm9ci,0308,0301
030119,Gree Inverter 1 HP GWC09FB-K6D9A1W,8290000.0,10590000.0,21,29,,https://www.dienmayxanh.com/may-lanh/gree-gwc09fb-k6d9a1w,0308,0301
030120,Gree Inverter 1 HP GWH09PA-K6D1P4,9890000.0,10990000.0,10,7,,https://www.dienmayxanh.com/may-lanh/may-dieu-hoa-2-chieu-gree-gwh09pa-k6d1p4,0308,0301
030121,Gree Inverter 1.5 HP GWC12FB-K6D9A1W,9890000.0,12390000.0,20,14,,https://www.dienmayxanh.com/may-lanh/gree-gwc12fb-k6d9a1w,0308,0301
030122,Gree Inverter 1.5 HP CHARM12CI Mới 2023,10090000.0,11790000.0,14,0,,https://www.dienmayxanh.com/may-lanh/gree-inverter-15-hp-charm12ci,0308,0301
030123,Gree Inverter 1.5 HP GWH12PB-K6D1P4,12490000.0,13790000.0,9,10,,https://www.dienmayxanh.com/may-lanh/dieu-hoa-2-chieu-gree-gwh12pb-k6d1p4,0308,0301
030124,Gree Inverter 2 HP GWH18PD-K6D1P4,16190000.0,18090000.0,10,4,,https://www.dienmayxanh.com/may-lanh/2-chieu-2-hp-gree-gwh18pd-k6d1p4,0308,0301
030125,Casper Inverter 1 HP GC-09IS35 Mới 2023,7190000.0,7990000.0,10,39,,https://www.dienmayxanh.com/may-lanh/may-lanh-casper-inverter-1-hp-gc-09is35,0310,0301
030126,Casper Inverter 1.5 HP IC-12TL32,8090000.0,8990000.0,10,406,,https://www.dienmayxanh.com/may-lanh/casper-ic-12tl32,0310,0301
030127,Casper Inverter 1 HP TC-09IS35 Mới 2023,7190000.0,7490000.0,0,445,,https://www.dienmayxanh.com/may-lanh/casper-tc-09is35,0310,0301
030128,Casper Inverter 2 HP IC-18TL32,14790000.0,14990000.0,0,16,,https://www.dienmayxanh.com/may-lanh/casper-ic-18tl32,0310,0301
030129,Casper Inverter 1 HP IC-09TL32,7190000.0,7990000.0,10,513,,https://www.dienmayxanh.com/may-lanh/casper-ic-09tl32,0310,0301
030130,Casper Inverter 1.5 HP GC-12IS32,10480000.0,11980000.0,12,13,,https://www.dienmayxanh.com/may-lanh/casper-gc-12is32,0310,0301
030131,Casper 1 HP KC-09FC32,6990000.0,6990000.0,0,12,,https://www.dienmayxanh.com/may-lanh/casper-kc-09fc32,0310,0301
030132,TCL Inverter 1 HP TAC-10CSD/XAB1I Mới 2023,4790000.0,6190000.0,22,49,,https://www.dienmayxanh.com/may-lanh/may-lanh-tcl-inverter-1-hp-tac-10csd-xab1i,0305,0301
030133,TCL Inverter 2 HP TAC-18CSD/XAB1I Mới 2023,9990000.0,9990000.0,0,13,,https://www.dienmayxanh.com/may-lanh/may-lanh-tcl-inverter-2-hp-tac-18csd-xab1i,0305,0301
030134,TCL Inverter 1.5 HP TAC-13CSD/XAB1I Mới 2023,7690000.0,7690000.0,0,8,,https://www.dienmayxanh.com/may-lanh/may-lanh-tcl-inverter-15-hp-tac-13csd-xab1i,0305,0301
030135,TCL Inverter 1 HP TAC-10CSD/TPG11,6990000.0,6990000.0,0,16,,https://www.dienmayxanh.com/may-lanh/tcl-tac-10csd-tpg11,0305,0301
030136,TCL Inverter 1 HP TAC-10CSD/XA66,6190000.0,6190000.0,0,67,,https://www.dienmayxanh.com/may-lanh/tcl-tac-10csd-xa66,0305,0301
030137,TCL Inverter 1.5 HP TAC-13CSD/TPG11,8990000.0,8990000.0,0,0,,https://www.dienmayxanh.com/may-lanh/tcl-tac-13csd-tpg11,0305,0301
030138,Funiki Inverter 1 HP HIC09TMU.ST3,6990000.0,8790000.0,20,495,,https://www.dienmayxanh.com/may-lanh/funiki-1-hp-hic09tmust3,0303,0301
030139,Funiki Inverter 1.5 HP HIC12TMU.ST3,7490000.0,10590000.0,29,383,,https://www.dienmayxanh.com/may-lanh/funiki-inverter-15-hp-hic12tmust3,0303,0301
030140,Funiki 1 HP HSC09TMU,5700000.0,7590000.0,24,9,,https://www.dienmayxanh.com/may-lanh/may-lanh-funiki-1-hp-hsc09tmu,0303,0301
030141,Funiki Inverter 2 HP HIC18TMU.ST3,11290000.0,16190000.0,30,26,,https://www.dienmayxanh.com/may-lanh/funiki-inverter-2-hp-hic18tmust3,0303,0301
030142,Funiki Inverter 1.5 HP HIC12TMU,7490000.0,10690000.0,29,0,,https://www.dienmayxanh.com/may-lanh/may-lanh-funiki-inverter-15-hp-hic12tmu,0303,0301
030143,Funiki Inverter 1 HP HSIC09TMU,8390000.0,9890000.0,15,0,,https://www.dienmayxanh.com/may-lanh/funiki-1-hp-hsic09tmu,0303,0301
030144,Funiki Inverter 1.5 HP HSIC12TMU,9690000.0,11490000.0,15,5,,https://www.dienmayxanh.com/may-lanh/funiki-15-hp-hsic12tmu,0303,0301
030145,Nagakawa Inverter 1 HP NIS-C09R2T28 Mới 2023,8090000.0,8690000.0,6,39,,https://www.dienmayxanh.com/may-lanh/may-lanh-nagakawa-inverter-1-hp-nis-c09r2t28,0309,0301
030146,Nagakawa Inverter 1.5 HP NIS-C12R2H10,8890000.0,10990000.0,19,30,,https://www.dienmayxanh.com/may-lanh/nagakawa-nis-c12r2h10,0309,0301
030147,Nagakawa Inverter 1 HP NIS-C09R2H10,8990000.0,9390000.0,0,331,,https://www.dienmayxanh.com/may-lanh/nagakawa-nis-c09r2h10,0309,0301
