product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Samsung Inverter 10 Kg WW10TP44DSB/SV,11490000.0,17590000.0,34,258,,https://www.dienmayxanh.com/may-giat/samsung-10kg-ww10tp44dsb-sv,Washing Machine,Samsung
Samsung Inverter 10 Kg WW10TA046AE/SV,11690000.0,15590000.0,25,271,,https://www.dienmayxanh.com/may-giat/samsung-inverter-10kg-ww10ta046ae-sv,Washing Machine,Samsung
Samsung Inverter 9 Kg WW90TP44DSB/SV,9850000.0,15690000.0,37,539,,https://www.dienmayxanh.com/may-giat/samsung-9kg-ww90tp44dsb-sv,Washing Machine,Samsung
Samsung Inverter 10 Kg WW10TP44DSH/SV,9990000.0,15990000.0,37,301,,https://www.dienmayxanh.com/may-giat/samsung-ww10tp44dsh-sv,Washing Machine,Samsung
Samsung Inverter 9 Kg WW90T634DLN/SV,9490000.0,15090000.0,37,178,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-inverter-9-kg-ww90t634dln-sv,Washing Machine,Samsung
Samsung Inverter 9.5 Kg WW95T4040CE/SV,7890000.0,11090000.0,28,160,,https://www.dienmayxanh.com/may-giat/samsung-ww95t4040ce-sv,Washing Machine,Samsung
Samsung Inverter 9.5 Kg WA95CG4545BDSV Mới 2023,6790000.0,8790000.0,22,24,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-9-5kg-wa95cg4545bdsv,Washing Machine,Samsung
Samsung Inverter 9.5 Kg WW95TA046AX/SV,7890000.0,12290000.0,35,205,,https://www.dienmayxanh.com/may-giat/samsung-ww95ta046ax-sv,Washing Machine,Samsung
Samsung Inverter 12 Kg WA12CG5745BVSV Mới 2023,8290000.0,11090000.0,25,82,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-12kg-wa12cg5745bvsv,Washing Machine,Samsung
Samsung Inverter 9 Kg WW90T3040WW/SV,6990000.0,10000000.0,30,41,,https://www.dienmayxanh.com/may-giat/samsung-inverter-9-kg-ww90t3040ww-sv,Washing Machine,Samsung
Samsung Inverter 12 Kg WA12CG5886BVSV Mới 2023,10190000.0,13090000.0,22,35,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-12kg-wa12cg5886bvsv,Washing Machine,Samsung
Samsung Inverter 13 Kg WW13T504DAB/SV,12990000.0,21190000.0,38,102,,https://www.dienmayxanh.com/may-giat/samsung-inverter-13-kg-ww13t504dab-sv,Washing Machine,Samsung
Samsung Inverter Giặt 9.5 Kg - Sấy 6 Kg WD95T754DBX/SV,12890000.0,16590000.0,22,499,,https://www.dienmayxanh.com/may-giat/say-samsung-addwash-wd95t754dbx-sv,Washing Machine,Samsung
Samsung Inverter 13 Kg WW13T504DAW/SV,11990000.0,19190000.0,37,108,,https://www.dienmayxanh.com/may-giat/samsung-inverter-13-kg-ww13t504daw-sv,Washing Machine,Samsung
Samsung Inverter 14 Kg WA14CG5745BVSV Mới 2023,10190000.0,13090000.0,22,35,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-14kg-wa14cg5745bvsv,Washing Machine,Samsung
Samsung Inverter Giặt 14 Kg - Sấy 8 Kg WD14TP44DSB/SV,16450000.0,25690000.0,35,31,,https://www.dienmayxanh.com/may-giat/say-samsung-wd14tp44dsb-sv,Washing Machine,Samsung
Samsung Inverter 23 Kg WA23A8377GV/SV,16450000.0,18990000.0,13,13,,https://www.dienmayxanh.com/may-giat/samsung-inverter-23-kg-wa23a8377gv-sv,Washing Machine,Samsung
Samsung Inverter 16 Kg WA16R6380BV/SV,9990000.0,15000000.0,33,21,,https://www.dienmayxanh.com/may-giat/samsung-wa16r6380bv-sv,Washing Machine,Samsung
Samsung Inverter 14 Kg WA14CG5886BVSV Mới 2023,12190000.0,15090000.0,19,12,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-14kg-wa14cg5886bvsv,Washing Machine,Samsung
Samsung Inverter 12 Kg WW12TP94DSB/SV,13790000.0,22590000.0,38,200,,https://www.dienmayxanh.com/may-giat/samsung-addwash-12kg-ww12tp94dsb-sv,Washing Machine,Samsung
Samsung Inverter Giặt 11 Kg - Sấy 7 Kg WD11T734DBX/SV,16990000.0,21290000.0,20,183,,https://www.dienmayxanh.com/may-giat/say-samsung-11kg-wd11t734dbx-sv,Washing Machine,Samsung
Samsung Inverter 12 Kg WA12T5360BV/SV,6990000.0,13350000.0,47,35,,https://www.dienmayxanh.com/may-giat/samsung-wa12t5360bv-sv,Washing Machine,Samsung
Samsung Inverter Giặt 12 Kg - Sấy 8 Kg WD12TP34DSX/SV,15450000.0,22590000.0,31,20,,https://www.dienmayxanh.com/may-giat/say-samsung-inverter-12-wd12tp34dsx-sv,Washing Machine,Samsung
Samsung Inverter 12 Kg WA12T5360BY/SV,6990000.0,13050000.0,46,18,,https://www.dienmayxanh.com/may-giat/samsung-wa12t5360by-sv,Washing Machine,Samsung
