brand_name,genre_name,link,link_logo
Mobell,Mobile Phone,https://www.thegioididong.com/dtdd-mobell,https://cdn.tgdd.vn/Brand/1/Mobell42-b_19.jpg
Itel,Mobile Phone,https://www.thegioididong.com/dtdd-itel,https://cdn.tgdd.vn/Brand/1/Itel42-b_54.jpg
Apple,Mobile Phone,https://www.thegioididong.com/dtdd-apple-iphone,https://cdn.tgdd.vn/Brand/1/logo-iphone-220x48.png
Oppo,Mobile Phone,https://www.thegioididong.com/dtdd-oppo,https://cdn.tgdd.vn/Brand/1/OPPO42-b_5.jpg
Vivo,Mobile Phone,https://www.thegioididong.com/dtdd-vivo,https://cdn.tgdd.vn/Brand/1/vivo-logo-220-220x48-3.png
Xiaomi,Mobile Phone,https://www.thegioididong.com/dtdd-xiaomi,https://cdn.tgdd.vn/Brand/1/logo-xiaomi-220x48-5.png
Samsung,Mobile Phone,https://www.thegioididong.com/dtdd-samsung,https://cdn.tgdd.vn/Brand/1/samsungnew-220x48-1.png
Masstel,Mobile Phone,https://www.thegioididong.com/dtdd-masstel,https://cdn.tgdd.vn/Brand/1/Masstel42-b_0.png
