product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Cáp Type C - Lightning 1m Xmobile LPDC-21,220.000₫,,,89,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-xmobile-lpdc-21,03,,Cables
Cáp Micro USB 2m Xmobile DR-M03,80.000₫,100.000₫,-20%,116,https://www.thegioididong.com/cap-dien-thoai/cap-micro-2m-xmobile-dr-m03,03,,Cables
Cáp Micro USB 1m Xmobile DR-M02,100.000₫,,,150,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-xmobile-dr-m02,03,,Cables
Cáp Type C 1m Xmobile DS09CP-WB,190.000₫,,,48,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-xmobile-ds09cp-wb,03,,Cables
Cáp Type C 0.2m Xmobile TC200B,80.000₫,100.000₫,-20%,61,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-xmobile-tc200b,03,,Cables
Cáp Lightning 0.2m Xmobile DR-L06,100.000₫,,,37,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-xmobile-dr-l06-den,03,,Cables
Cáp Lightning 0.2m Xmobile LJET-L11,100.000₫,,,65,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-xmobile-ljet-l11,03,,Cables
Cáp Micro USB 1m Xmobile LTM-02,100.000₫,,,293,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-xmobile-ltm-02-xanh-reu,03,,Cables
Cáp 3 đầu Lightning Type C Micro 1m Xmobile DR002,220.000₫,,,87,https://www.thegioididong.com/cap-dien-thoai/cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,03,,Cables
Cáp Type C 2m Xmobile FD-L01,150.000₫,190.000₫,-20%,130,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-xmobile-fd-l01-den,03,,Cables
Cáp Lightning 1m Xmobile AL31-1000,190.000₫,,,108,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-xmobile-al31-1000,03,,Cables
Cáp Type C 1m Xmobile TC27-1000,190.000₫,,,98,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-xmobile-tc27-1000-trang,03,,Cables
Cáp Lightning 1m Xmobile DR-L001X,190.000₫,,,120,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-xmobile-dr-l001x-do-den,03,,Cables
