product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Electrolux Inverter Giặt 11 Kg - Sấy 7 Kg EWW1142Q7WB,17.490.000₫,25.990.000₫,-32%,12,https://www.dienmayxanh.com/may-giat/say-electrolux-inverter-11-kg-eww1142q7wb,05,,Washing Machine
Máy giặt Electrolux Inverter 11 kg EWF1142R7SB,15.990.000₫,20.990.000₫,-23%,7,https://www.dienmayxanh.com/may-giat/electrolux-inverter-11-kg-ewf1142r7sb,05,,Washing Machine
Electrolux Inverter 9 Kg EWF9042Q7WB,12.490.000₫,15.990.000₫,-21%,3,https://www.dienmayxanh.com/may-giat/electrolux-inverter-9-kg-ewf9042q7wb,05,,Washing Machine
Electrolux Inverter 9 Kg EWF9024ADSA,10.190.000₫,12.790.000₫,-20%,695,https://www.dienmayxanh.com/may-giat/electrolux-ewf9024adsa,05,,Washing Machine
Electrolux Inverter 11 Kg EWF1141SESA,20.990.000₫,,,29,https://www.dienmayxanh.com/may-giat/electrolux-ewf1141sesa,05,,Washing Machine
Aqua 8.8 Kg AQW-FR88GT.BK,4.990.000₫,8.090.000₫,-38%,132,https://www.dienmayxanh.com/may-giat/aqua-88-kg-aqw-fr88gtbk,06,,Washing Machine
Aqua Inverter 10.5 Kg AQW-DR105JT BK Mới 2023,7.990.000₫,9.290.000₫,-13%,17,https://www.dienmayxanh.com/may-giat/may-giat-aqua-inverter-105-kg-aqw-dr105jt-bk,06,,Washing Machine
Aqua Inverter 8.5 Kg AQD-A852J BK Mới 2023,6.690.000₫,7.190.000₫,-6%,11,https://www.dienmayxanh.com/may-giat/may-giat-aqua-inverter-85-kg-aqd-a852j-bk,06,,Washing Machine
Aqua 10 Kg AQW-F100GT.BK,6.390.000₫,8.090.000₫,-21%,138,https://www.dienmayxanh.com/may-giat/aqua-10-kg-aqw-f100gtbk,06,,Washing Machine
Aqua 9 Kg AQW-S90CT S,5.590.000₫,5.790.000₫,,57,https://www.dienmayxanh.com/may-giat/may-giat-aqua-9-kg-aqw-s90ct-s,06,,Washing Machine
Aqua Inverter 8 Kg AQD-A800F W,6.190.000₫,10.090.000₫,-38%,682,https://www.dienmayxanh.com/may-giat/aqua-aqd-a800f-w,06,,Washing Machine
Aqua 8 Kg AQW-KS80GT S,4.890.000₫,4.990.000₫,,177,https://www.dienmayxanh.com/may-giat/aqua-8-kg-aqw-ks80gt-s,06,,Washing Machine
Aqua 12 Kg AQW-FW120GT.BK,6.990.000₫,8.690.000₫,-19%,95,https://www.dienmayxanh.com/may-giat/aqua-12-kg-aqw-fw120gtbk,06,,Washing Machine
Aqua 9.8 Kg AQW-FR98GT.BK,5.090.000₫,8.290.000₫,-38%,92,https://www.dienmayxanh.com/may-giat/aqua-98-kg-aqw-fr98gtbk,06,,Washing Machine
Aqua Inverter 9 Kg AQD- D902G BK,8.390.000₫,12.490.000₫,-32%,63,https://www.dienmayxanh.com/may-giat/aqua-aqd-d902g-bk,06,,Washing Machine
Aqua Inverter 10 Kg AQW-DR101GT BK,7.590.000₫,10.490.000₫,-27%,93,https://www.dienmayxanh.com/may-giat/aqua-aqw-dr101gt-bk,06,,Washing Machine
Aqua 10.5 Kg AQW-FR105JT BK Mới 2023,6.990.000₫,7.690.000₫,-9%,16,https://www.dienmayxanh.com/may-giat/may-giat-aqua-105-kg-aqw-fr105jt-bk,06,,Washing Machine
Aqua 10 Kg AQW-FR101GT BK,5.490.000₫,8.390.000₫,-34%,62,https://www.dienmayxanh.com/may-giat/aqua-10-kg-aqw-fr101gt-bk,06,,Washing Machine
Aqua Inverter 10 Kg AQD-A1002G S,7.990.000₫,12.690.000₫,-37%,54,https://www.dienmayxanh.com/may-giat/aqua-inverter-10-kg-aqd-a1002g-s,06,,Washing Machine
Aqua Inverter 11 Kg AQD- D1102G BK,9.190.000₫,17.990.000₫,-48%,44,https://www.dienmayxanh.com/may-giat/aqua-aqd-d1102g-bk,06,,Washing Machine
Aqua Inverter 12 Kg AQW-DR120HT BK,7.290.000₫,10.890.000₫,-33%,9,https://www.dienmayxanh.com/may-giat/may-giat-aqua-aqw-dr120ht-bk,06,,Washing Machine
Aqua Inverter 10 Kg AQD- D1002G BK,8.990.000₫,15.090.000₫,-40%,40,https://www.dienmayxanh.com/may-giat/aqua-aqd-d1002g-bk,06,,Washing Machine
Aqua 9 Kg AQW-F91GT S,5.890.000₫,6.190.000₫,,17,https://www.dienmayxanh.com/may-giat/may-giat-aqua-9-kg-aqw-f91gt-s,06,,Washing Machine
Aqua Inverter Giặt 10 Kg - Sấy 6 Kg AQD-AH1000G.PS,13.990.000₫,20.990.000₫,-33%,5,https://www.dienmayxanh.com/may-giat/may-giat-say-aqua-inverter-10-kg-aqd-ah1000gps,06,,Washing Machine
Aqua Inverter 10 Kg AQD-A1000G S,7.390.000₫,12.990.000₫,-43%,32,https://www.dienmayxanh.com/may-giat/may-giat-aqua-inverter-10-kg-aqd-a1000g-s,06,,Washing Machine
Aqua Inverter 10.5 Kg AQW-DR105FT BK,7.490.000₫,10.990.000₫,-31%,112,https://www.dienmayxanh.com/may-giat/aqua-aqw-dr105ft-bk,06,,Washing Machine
Aqua Inverter 13 Kg AQW- DR130UGT PS,11.390.000₫,15.990.000₫,-28%,7,https://www.dienmayxanh.com/may-giat/aqua-aqw-dr130ugt-ps,06,,Washing Machine
Aqua 10.5 Kg AQW-FR105GT BK,5.990.000₫,8.390.000₫,-28%,125,https://www.dienmayxanh.com/may-giat/aqua-aqw-fr105gt-bk,06,,Washing Machine
Aqua Inverter 12 Kg AQD-A1200H PS,11.390.000₫,18.990.000₫,-40%,5,https://www.dienmayxanh.com/may-giat/may-giat-aqua-inverter-12-kg-aqd-a1200h-ps,06,,Washing Machine
Aqua Inverter 15 Kg AQW- DR150UGT PS,12.390.000₫,17.990.000₫,-31%,6,https://www.dienmayxanh.com/may-giat/aqua-aqw-dr150ugt-ps,06,,Washing Machine
Aqua 12 Kg AQW-FR120HT BK,8.490.000₫,9.390.000₫,-9%,,https://www.dienmayxanh.com/may-giat/may-giat-aqua-aqw-fr120ht-bk,06,,Washing Machine
Aqua Inverter Giặt 15 Kg - Sấy 10 Kg AQD-DH1500G PP,35.990.000₫,,,,https://www.dienmayxanh.com/may-giat/may-giat-say-aqua-inverter-15-kg-aqd-dh1500g-pp,06,,Washing Machine
Aqua Inverter 10 Kg AQW-DR100ET S,5.990.000₫,8.390.000₫,-28%,211,https://www.dienmayxanh.com/may-giat/aqua-aqw-dr100et-s,06,,Washing Machine
Aqua Inverter 12 Kg AQW-DR120CT S,8.090.000₫,10.990.000₫,-26%,13,https://www.dienmayxanh.com/may-giat/aqua-aqw-dr120ct-s,06,,Washing Machine
Aqua Inverter 10 Kg AQD- DD1001G PS,11.890.000₫,16.590.000₫,-28%,,https://www.dienmayxanh.com/may-giat/aqua-aqd-dd1001g-ps,06,,Washing Machine
Aqua Inverter 10.5 Kg AQD-DD1050E S,15.090.000₫,,,5,https://www.dienmayxanh.com/may-giat/aqua-aqd-dd1050e-s,06,,Washing Machine
Aqua Inverter 11 Kg AQD- DD1102G.BK,13.190.000₫,18.990.000₫,-30%,,https://www.dienmayxanh.com/may-giat/aqua-inverter-11-kg-aqd-dd1102gbk,06,,Washing Machine
Aqua Inverter 15 Kg AQD-A1500H PS,14.990.000₫,21.090.000₫,-28%,,https://www.dienmayxanh.com/may-giat/may-giat-aqua-aqd-a1500h-ps,06,,Washing Machine
Aqua Inverter 9.5 Kg AQD-A952J BK Mới 2023,7.990.000₫,8.690.000₫,-8%,,https://www.dienmayxanh.com/may-giat/may-giat-aqua-inverter-9-5-kg-aqd-a952j-bk,06,,Washing Machine
Aqua Inverter 10.5 Kg AQD-A1052J BK Mới 2023,9.790.000₫,10.790.000₫,-9%,,https://www.dienmayxanh.com/may-giat/may-giat-aqua-inverter-105-kg-aqd-a1052j-bk,06,,Washing Machine
Casper Inverter 9.5 Kg WF-95I140BGB,5.990.000₫,8.490.000₫,-29%,65,https://www.dienmayxanh.com/may-giat/casper-inverter-125-kg-wf-95i140bgb,07,,Washing Machine
Casper Inverter 9.5 Kg WF-95I140BWC,4.990.000₫,6.990.000₫,-28%,79,https://www.dienmayxanh.com/may-giat/casper-inverter-95-kg-wf-95i140bwc,07,,Washing Machine
Casper Inverter 10.5 Kg WF-105I140BWC,5.990.000₫,8.490.000₫,-29%,12,https://www.dienmayxanh.com/may-giat/casper-inverter-105-kg-wf-105i140bwc,07,,Washing Machine
Casper Inverter 8.5 Kg WF-85I140BGB,5.490.000₫,6.990.000₫,-21%,24,https://www.dienmayxanh.com/may-giat/casper-inverter-85-kg-wf-85i140bgb,07,,Washing Machine
Casper 8.5 Kg WT-85N68BGA,4.390.000₫,4.890.000₫,-10%,32,https://www.dienmayxanh.com/may-giat/casper-85-kg-wt-85n68bga,07,,Washing Machine
Sharp 8.2 Kg ES-W82GV-H,4.490.000₫,5.490.000₫,-18%,37,https://www.dienmayxanh.com/may-giat/sharp-es-w82gv-h,08,,Washing Machine
Sharp 10.2 Kg ES-W102PV-H,6.390.000₫,6.790.000₫,-5%,19,https://www.dienmayxanh.com/may-giat/sharp-es-w102pv-h,08,,Washing Machine
Sharp Inverter 9.5 Kg ES-X95HV-S,6.290.000₫,6.990.000₫,-10%,13,https://www.dienmayxanh.com/may-giat/sharp-es-x95hv-s,08,,Washing Machine
Sharp Inverter 10.5 Kg ES-FK1054SV-G,8.090.000₫,9.990.000₫,-19%,5,https://www.dienmayxanh.com/may-giat/sharp-inverter-105-kg-es-fk1054sv-g,08,,Washing Machine
Sharp Inverter 12.5 Kg ES-FK1252SV-G,8.990.000₫,10.590.000₫,-15%,5,https://www.dienmayxanh.com/may-giat/sharp-inverter-125-kg-es-fk1252sv-g,08,,Washing Machine
Sharp 10 Kg ES-W100PV-H,5.990.000₫,6.690.000₫,-10%,7,https://www.dienmayxanh.com/may-giat/sharp-es-w100pv-h,08,,Washing Machine
Sharp Inverter 10.5 Kg ES-FK1054PV-S,12.190.000₫,15.490.000₫,-21%,,https://www.dienmayxanh.com/may-giat/sharp-inverter-105-kg-es-fk1054pv-s,08,,Washing Machine
Sharp Inverter 9.5 Kg ES-FK954SV-G,9.990.000₫,12.490.000₫,-20%,4,https://www.dienmayxanh.com/may-giat/sharp-inverter-95-kg-es-fk954sv-g,08,,Washing Machine
TCL 10 Kg TWA100-B302GM,5.190.000₫,5.490.000₫,-5%,10,https://www.dienmayxanh.com/may-giat/tcl-twa100-b302gm,09,,Washing Machine
Beko Inverter 10 Kg WCV10648XSTM,8.490.000₫,13.490.000₫,-37%,19,https://www.dienmayxanh.com/may-giat/beko-inverter-10-kg-wcv10648xstm,10,,Washing Machine
Beko Inverter 9 Kg WCV9614XB0STM,6.990.000₫,10.490.000₫,-33%,13,https://www.dienmayxanh.com/may-giat/beko-inverter-9-kg-wcv9614xb0stm,10,,Washing Machine
Beko Inverter 8 Kg WCV8614XB0STS,6.490.000₫,8.490.000₫,-23%,15,https://www.dienmayxanh.com/may-giat/beko-inverter-8-kg-wcv8614xb0sts,10,,Washing Machine
Beko Inverter 10 Kg WCV10614XB0STM,7.990.000₫,12.490.000₫,-36%,15,https://www.dienmayxanh.com/may-giat/beko-inverter-10-kg-wcv10614xb0stm,10,,Washing Machine
Beko Inverter 8 Kg WCV8649XWST,4.990.000₫,9.990.000₫,-50%,114,https://www.dienmayxanh.com/may-giat/beko-wcv8649xwst,10,,Washing Machine
Beko Inverter 9 Kg WCV9648XSTM Mới 2023,7.490.000₫,8.490.000₫,-11%,,https://www.dienmayxanh.com/may-giat/may-giat-beko-inverter-9-kg-wcv9648xstm,10,,Washing Machine
Beko Inverter 10 Kg WCV10614XB0STW Mới 2023,7.990.000₫,,,,https://www.dienmayxanh.com/may-giat/may-giat-beko-wcv10614xb0stw,10,,Washing Machine
Whirlpool 9.5 Kg VWVC9502FS,5.690.000₫,7.990.000₫,-28%,16,https://www.dienmayxanh.com/may-giat/whirlpool-vwvc9502fs,11,,Washing Machine
Whirlpool Inverter Giặt 10.5 Kg - Sấy 7 Kg WWEB10702FW,12.840.000₫,16.690.000₫,-23%,4,https://www.dienmayxanh.com/may-giat/say-whirlpool-wweb10702fw,11,,Washing Machine
Whirlpool Inverter 8 Kg FWEB8002FW,6.940.000₫,9.190.000₫,-24%,7,https://www.dienmayxanh.com/may-giat/whirlpool-fweb8002fw,11,,Washing Machine
Whirlpool Inverter 9 Kg FWEB9002FG,9.490.000₫,12.490.000₫,-24%,3,https://www.dienmayxanh.com/may-giat/whirlpool-fweb9002fg,11,,Washing Machine
Whirlpool Inverter 9 Kg FWEB9002FW,8.290.000₫,11.190.000₫,-25%,3,https://www.dienmayxanh.com/may-giat/whirlpool-fweb9002fw,11,,Washing Machine
Whirlpool Inverter Giặt 10.5 Kg - Sấy 7 Kg WWEB10702FG,13.190.000₫,17.690.000₫,-25%,3,https://www.dienmayxanh.com/may-giat/say-whirlpool-wweb10702fg,11,,Washing Machine
Whirlpool Inverter 8 Kg FFB8458WV EU,7.790.000₫,9.990.000₫,-22%,3,https://www.dienmayxanh.com/may-giat/whirlpool-ffb8458wv-eu,11,,Washing Machine
Whirlpool Inverter 10.5 Kg FWEB10502FG,12.390.000₫,15.990.000₫,-22%,,https://www.dienmayxanh.com/may-giat/whirlpool-fweb10502fg,11,,Washing Machine
Whirlpool Inverter 10.5 Kg FWEB10502FW,9.340.000₫,13.490.000₫,-30%,,https://www.dienmayxanh.com/may-giat/whirlpool-fweb10502fw,11,,Washing Machine
Whirlpool Inverter 8 Kg FWEB8002FG,7.190.000₫,9.990.000₫,-28%,,https://www.dienmayxanh.com/may-giat/whirlpool-inverter-8-kg-fweb8002fg,11,,Washing Machine
Whirlpool Inverter 10.5 Kg FWMD10502FG,13.740.000₫,17.990.000₫,-23%,3,https://www.dienmayxanh.com/may-giat/whirlpool-fwmd10502fg,11,,Washing Machine
Whirlpool 10.5 Kg VWVC10502FS,6.810.000₫,9.490.000₫,-28%,,https://www.dienmayxanh.com/may-giat/whirlpool-vwvc10502fs,11,,Washing Machine
Whirlpool Inverter Giặt 9.5 Kg - Sấy 7 Kg WWEB95702FG,13.190.000₫,16.490.000₫,-20%,,https://www.dienmayxanh.com/may-giat/say-whirlpool-wweb95702fg,11,,Washing Machine
